title,years_experience,degree_level,location,industry,company_size,skills,skill_count,salary
devops_engineer,8.3,master,remote,finance,enterprise,"['AWS', 'Kubernetes', 'Terraform', 'Docker', 'Prometheus', 'Ansible', 'Linux']",7,319189.5658013639
frontend_engineer,2.8,none,berlin,manufacturing,mid,"['Vue.js', 'JavaScript', 'Next.js', 'Tailwind CSS']",4,125456.28235061611
product_manager,4.9,none,austin,consulting,small,"['SQL', 'Analytics', 'Figma', 'Agile', 'A/B Testing']",5,153600.93824386047
ml_engineer,3.3,master,singapore,education,small,"['LLM', 'Machine Learning', 'MLflow', 'Deep Learning']",4,164235.07057877516
product_manager,2.4,master,seattle,media,small,"['Agile', 'Figma', 'Stakeholder Management', 'A/B Testing']",4,157680.61128779338
backend_engineer,11.6,master,toronto,retail,large,"['Java', 'PostgreSQL', 'Python', 'Kafka', 'Redis', 'MongoDB', 'Celery', 'Docker']",8,241977.9926280285
devops_engineer,3.9,associate,bengaluru,energy,mid,"['Prometheus', 'Linux', 'CI/CD', 'AWS']",4,98057.79641175763
frontend_engineer,3.3,master,new_york,retail,large,"['Jest', 'JavaScript', 'GraphQL', 'React']",4,147841.5052135017
site_reliability_engineer,4.1,phd,berlin,energy,small,"['Kubernetes', 'CI/CD', 'Linux', 'Go', 'Docker']",5,214792.40802308812
product_manager,7.5,master,new_york,media,small,"['Jira', 'Agile', 'Figma', 'A/B Testing', 'Stakeholder Management', 'SQL']",6,220252.06582837124
ml_engineer,7.8,master,london,energy,startup,"['Python', 'TensorFlow', 'Docker', 'PyTorch', 'Deep Learning', 'Kubernetes']",6,273661.2120809793
product_manager,4.7,master,remote,energy,large,"['Analytics', 'Jira', 'Figma', 'Product Management', 'Stakeholder Management']",5,198191.37338378333
fullstack_engineer,14.7,master,new_york,technology,large,"['JavaScript', 'TypeScript', 'React', 'Next.js', 'Docker', 'FastAPI', 'GraphQL', 'PostgreSQL', 'Node.js', 'Snowflake']",10,337205.2320230974
data_scientist,11.0,master,san_francisco,healthcare,small,"['scikit-learn', 'Machine Learning', 'Pandas', 'SQL', 'Python', 'SHAP', 'NumPy', 'PyTorch']",8,292944.6805260019
site_reliability_engineer,1.2,bachelor,seattle,manufacturing,enterprise,"['Kubernetes', 'Linux', 'CI/CD']",3,168577.03925829846
product_manager,6.4,master,remote,retail,mid,"['Analytics', 'Agile', 'SQL', 'Product Management', 'Jira', 'Stakeholder Management']",6,161970.91411495034
fullstack_engineer,11.4,master,san_francisco,technology,mid,"['JavaScript', 'GraphQL', 'Docker', 'React', 'FastAPI', 'PostgreSQL', 'TypeScript', 'Next.js']",8,254514.91043758765
frontend_engineer,6.0,bachelor,singapore,education,small,"['Vue.js', 'Tailwind CSS', 'TypeScript', 'React', 'Redux', 'JavaScript']",6,111704.30342433951
frontend_engineer,10.3,bachelor,singapore,energy,large,"['GraphQL', 'Vue.js', 'Next.js', 'TypeScript', 'Jest', 'Redux', 'Tailwind CSS', 'JavaScript']",8,232368.83629540534
site_reliability_engineer,3.4,phd,berlin,energy,mid,"['AWS', 'Linux', 'Prometheus', 'Go']",4,204301.44732551737
data_scientist,2.8,bachelor,remote,healthcare,large,"['Python', 'Machine Learning', 'TensorFlow', 'NumPy']",4,168208.38458482246
data_engineer,8.3,master,bengaluru,healthcare,small,"['PostgreSQL', 'Python', 'Spark', 'ETL', 'SQL', 'Kafka', 'dbt']",7,125147.10214155758
software_engineer,6.6,bachelor,singapore,education,large,"['Docker', 'React', 'PostgreSQL', 'FastAPI', 'Node.js', 'Java']",6,164327.37348377335
ml_engineer,17.7,master,austin,technology,enterprise,"['PyTorch', 'MLflow', 'Kubernetes', 'Python', 'RAG', 'Docker', 'Machine Learning', 'Deep Learning', 'TensorFlow', 'LLM', 'Golang']",11,390108.63701766473
software_engineer,7.4,master,remote,technology,small,"['TypeScript', 'React', 'Next.js', 'Java', 'Redis', 'Python']",6,210210.40391658986
backend_engineer,4.3,master,singapore,healthcare,small,"['MongoDB', 'Celery', 'Docker', 'Python', 'Go']",5,183166.13642944396
backend_engineer,1.6,associate,bengaluru,technology,small,"['REST APIs', 'Go', 'MongoDB']",3,89156.75013430805
frontend_engineer,4.6,phd,new_york,media,large,"['Next.js', 'Tailwind CSS', 'GraphQL', 'Jest', 'React']",5,197619.1145790708
data_scientist,3.1,bachelor,san_francisco,technology,small,"['Machine Learning', 'SQL', 'Python', 'scikit-learn']",4,212591.17333850265
devops_engineer,2.4,bachelor,toronto,healthcare,enterprise,"['Ansible', 'Helm', 'Linux', 'Kubernetes']",4,162799.06739317699
backend_engineer,6.2,master,remote,energy,mid,"['MongoDB', 'Docker', 'Go', 'Celery', 'Kafka', 'Redis']",6,184313.4733839026
fullstack_engineer,13.3,master,berlin,retail,mid,"['Node.js', 'React', 'Docker', 'PostgreSQL', 'FastAPI', 'Next.js', 'GraphQL', 'JavaScript', 'TypeScript']",9,280665.6791402014
fullstack_engineer,11.6,master,san_francisco,media,mid,"['TypeScript', 'JavaScript', 'Docker', 'PostgreSQL', 'GraphQL', 'React', 'Node.js', 'Next.js']",8,282411.4411347478
software_engineer,4.2,associate,london,consulting,mid,"['React', 'Node.js', 'TypeScript', 'Java', 'FastAPI']",5,198229.19893501617
product_manager,13.7,bachelor,bengaluru,healthcare,startup,"['Stakeholder Management', 'Figma', 'Jira', 'Analytics', 'Agile', 'Product Management', 'SQL', 'A/B Testing', 'Kubernetes']",9,126367.32552952216
software_engineer,3.4,bachelor,berlin,energy,mid,"['Next.js', 'PostgreSQL', 'React', 'Docker']",4,186601.13758127147
fullstack_engineer,7.4,bachelor,austin,consulting,mid,"['JavaScript', 'Next.js', 'Docker', 'React', 'GraphQL', 'Node.js']",6,240700.41156426715
data_scientist,11.0,bachelor,bengaluru,retail,large,"['Machine Learning', 'NumPy', 'SHAP', 'PyTorch', 'Python', 'TensorFlow', 'NLP', 'SQL']",8,111583.08971741922
fullstack_engineer,5.8,bachelor,toronto,consulting,mid,"['FastAPI', 'Node.js', 'JavaScript', 'TypeScript', 'Next.js']",5,213588.98520051362
data_scientist,5.6,master,san_francisco,manufacturing,mid,"['TensorFlow', 'PyTorch', 'Pandas', 'NLP', 'NumPy']",5,250569.32454440068
software_engineer,7.6,bachelor,san_francisco,finance,enterprise,"['React', 'Docker', 'Next.js', 'FastAPI', 'Node.js', 'Java']",6,380867.87532777776
fullstack_engineer,7.4,master,austin,education,mid,"['PostgreSQL', 'JavaScript', 'Next.js', 'Docker', 'Node.js', 'React']",6,175422.9868099484
product_manager,4.4,none,seattle,media,mid,"['A/B Testing', 'SQL', 'Agile', 'Analytics', 'Product Management']",5,157277.73518162846
product_manager,8.9,bachelor,seattle,healthcare,small,"['Product Management', 'Agile', 'Figma', 'SQL', 'Jira', 'Analytics', 'Stakeholder Management']",7,214521.55834105783
backend_engineer,8.1,bachelor,remote,technology,large,"['MongoDB', 'Go', 'Python', 'Docker', 'Kafka', 'PostgreSQL', 'Redis']",7,233006.91979722926
ml_engineer,5.3,master,san_francisco,finance,large,"['Docker', 'RAG', 'Deep Learning', 'MLflow', 'LLM']",5,426251.33343330957
backend_engineer,0.9,bachelor,berlin,healthcare,large,"['MongoDB', 'Kafka', 'Go']",3,163748.6835494358
product_manager,3.4,master,bengaluru,healthcare,enterprise,"['A/B Testing', 'Analytics', 'Agile', 'Figma']",4,96084.5946444629
ml_engineer,4.0,master,austin,finance,large,"['LLM', 'TensorFlow', 'PyTorch', 'Deep Learning', 'Kubernetes']",5,282699.88671815745
devops_engineer,4.2,bachelor,austin,energy,small,"['Kubernetes', 'Helm', 'AWS', 'Prometheus', 'CI/CD']",5,201396.24067660037
software_engineer,4.9,bachelor,seattle,technology,small,"['Next.js', 'FastAPI', 'Redis', 'Java', 'Docker']",5,204992.83977512058
devops_engineer,6.7,master,toronto,manufacturing,small,"['Docker', 'Prometheus', 'Terraform', 'Helm', 'CI/CD', 'Linux']",6,181331.90299474527
data_engineer,9.8,master,new_york,consulting,small,"['Snowflake', 'PostgreSQL', 'ETL', 'dbt', 'AWS', 'Kafka', 'Airflow']",7,341567.48156625783
data_scientist,1.3,bachelor,berlin,technology,small,"['scikit-learn', 'SHAP', 'TensorFlow']",3,159851.71616551478
data_scientist,22.9,associate,san_francisco,energy,startup,"['PyTorch', 'Machine Learning', 'Pandas', 'TensorFlow', 'NLP', 'scikit-learn', 'SHAP', 'Python', 'NumPy', 'SQL', 'CI/CD', 'GraphQL']",12,545620.0660244463
backend_engineer,5.6,bachelor,berlin,manufacturing,mid,"['PostgreSQL', 'Java', 'MongoDB', 'Python', 'Go']",5,193696.15082325618
product_manager,1.4,master,new_york,retail,mid,"['Analytics', 'Agile', 'SQL']",3,171382.81304386831
data_scientist,7.7,none,seattle,healthcare,enterprise,"['Machine Learning', 'Pandas', 'Python', 'TensorFlow', 'scikit-learn', 'NLP']",6,315406.38998152467
frontend_engineer,5.8,bachelor,bengaluru,education,startup,"['Redux', 'Vue.js', 'TypeScript', 'GraphQL', 'Next.js']",5,77350.13302114198
frontend_engineer,2.8,bachelor,san_francisco,consulting,small,"['GraphQL', 'TypeScript', 'Redux', 'Next.js']",4,219798.5728082831
software_engineer,5.4,associate,remote,technology,large,"['Redis', 'React', 'Next.js', 'Python', 'TypeScript']",5,204484.82874304766
ml_engineer,4.4,phd,bengaluru,consulting,mid,"['Python', 'RAG', 'TensorFlow', 'Docker', 'Machine Learning']",5,148098.17959558585
devops_engineer,0.1,bachelor,san_francisco,technology,large,"['Docker', 'Linux', 'Grafana']",3,218930.30056971477
frontend_engineer,3.5,master,berlin,education,enterprise,"['GraphQL', 'React', 'Next.js', 'Tailwind CSS']",4,131139.1095843078
software_engineer,4.5,phd,bengaluru,media,mid,"['Docker', 'TypeScript', 'PostgreSQL', 'React', 'Redis']",5,86748.54032003424
fullstack_engineer,1.0,phd,remote,energy,enterprise,"['GraphQL', 'React', 'Docker']",3,155815.04686084736
devops_engineer,5.1,associate,berlin,retail,small,"['Helm', 'Prometheus', 'Terraform', 'Ansible', 'Kubernetes']",5,138814.3647689125
data_scientist,6.6,none,san_francisco,manufacturing,small,"['Python', 'PyTorch', 'scikit-learn', 'NLP', 'SQL', 'NumPy']",6,224345.9549379974
fullstack_engineer,2.9,master,seattle,consulting,small,"['GraphQL', 'PostgreSQL', 'FastAPI', 'Docker']",4,199451.60858091494
software_engineer,6.5,master,austin,energy,mid,"['PostgreSQL', 'React', 'Docker', 'Next.js', 'TypeScript', 'FastAPI']",6,220688.17835365346
data_scientist,1.6,phd,seattle,energy,enterprise,"['scikit-learn', 'PyTorch', 'SQL']",3,222532.89685877878
site_reliability_engineer,5.1,bachelor,bengaluru,education,large,"['Docker', 'Go', 'Grafana', 'AWS', 'Prometheus']",5,93693.8774724289
data_engineer,8.0,master,austin,manufacturing,small,"['Snowflake', 'Spark', 'SQL', 'ETL', 'Kafka', 'AWS', 'Python']",7,248439.25979051075
product_manager,1.0,master,new_york,education,large,"['Jira', 'SQL', 'A/B Testing']",3,133094.1917703054
backend_engineer,6.6,associate,san_francisco,energy,small,"['PostgreSQL', 'Go', 'Java', 'REST APIs', 'Docker', 'Redis']",6,262334.7557772881
backend_engineer,6.7,bachelor,toronto,media,enterprise,"['Java', 'Kafka', 'MongoDB', 'Celery', 'PostgreSQL', 'Go']",6,190188.09817451297
backend_engineer,3.7,bachelor,remote,healthcare,small,"['PostgreSQL', 'Go', 'MongoDB', 'Python']",4,159067.7695197692
software_engineer,3.3,bachelor,new_york,healthcare,large,"['PostgreSQL', 'Node.js', 'Redis', 'Next.js']",4,217832.53204007496
data_engineer,1.5,master,seattle,education,mid,"['Snowflake', 'Airflow', 'Spark']",3,143839.63120090944
ml_engineer,28.6,associate,bengaluru,media,large,"['Kubernetes', 'Docker', 'LLM', 'PyTorch', 'RAG', 'MLflow', 'TensorFlow', 'Machine Learning', 'Deep Learning', 'Python', 'Rust', 'Snowflake']",12,309482.2036268776
fullstack_engineer,11.8,bachelor,berlin,consulting,large,"['GraphQL', 'FastAPI', 'React', 'Next.js', 'JavaScript', 'PostgreSQL', 'TypeScript', 'Docker']",8,252573.1801072692
data_engineer,4.8,phd,seattle,media,mid,"['Kafka', 'Snowflake', 'ETL', 'Airflow', 'Python']",5,219319.34246039038
data_scientist,3.3,bachelor,berlin,consulting,small,"['Pandas', 'Machine Learning', 'SHAP', 'TensorFlow']",4,219714.61652481888
fullstack_engineer,7.9,bachelor,toronto,media,small,"['Docker', 'JavaScript', 'Node.js', 'PostgreSQL', 'GraphQL', 'TypeScript']",6,196519.96194182918
ml_engineer,2.7,phd,new_york,manufacturing,mid,"['Deep Learning', 'LLM', 'Machine Learning', 'Docker']",4,236154.06564443136
ml_engineer,4.8,master,toronto,consulting,startup,"['Machine Learning', 'Deep Learning', 'PyTorch', 'Docker', 'Kubernetes']",5,254773.06488421134
site_reliability_engineer,9.7,phd,toronto,technology,small,"['Terraform', 'Go', 'CI/CD', 'Docker', 'AWS', 'Prometheus', 'Kubernetes']",7,244217.63794682402
frontend_engineer,2.1,phd,london,healthcare,mid,"['React', 'JavaScript', 'TypeScript', 'GraphQL']",4,185607.43205299863
fullstack_engineer,9.1,phd,toronto,manufacturing,enterprise,"['FastAPI', 'Node.js', 'GraphQL', 'Next.js', 'React', 'PostgreSQL', 'JavaScript']",7,177560.11691093448
backend_engineer,6.7,bachelor,london,media,enterprise,"['Celery', 'Go', 'Kafka', 'MongoDB', 'Redis', 'REST APIs']",6,228641.170379223
site_reliability_engineer,4.2,bachelor,bengaluru,energy,large,"['Go', 'Kubernetes', 'CI/CD', 'Grafana', 'AWS']",5,119560.42055605592
data_scientist,2.0,bachelor,berlin,energy,mid,"['SHAP', 'Pandas', 'NLP', 'TensorFlow']",4,181523.50248047567
data_engineer,7.9,associate,austin,technology,small,"['dbt', 'Snowflake', 'Python', 'SQL', 'Spark', 'Kafka']",6,216486.01725103502
ml_engineer,4.3,none,remote,consulting,mid,"['Python', 'Kubernetes', 'Docker', 'LLM', 'MLflow']",5,203397.42220882012
devops_engineer,3.2,bachelor,bengaluru,energy,large,"['Linux', 'Kubernetes', 'Docker', 'Prometheus']",4,97100.32320090443
ml_engineer,1.2,none,bengaluru,finance,mid,"['Docker', 'PyTorch', 'RAG']",3,124877.51277090286
ml_engineer,7.2,bachelor,new_york,education,mid,"['Docker', 'LLM', 'PyTorch', 'MLflow', 'TensorFlow', 'Kubernetes']",6,250517.95336024204
product_manager,10.8,bachelor,berlin,consulting,startup,"['Agile', 'SQL', 'Stakeholder Management', 'Figma', 'Product Management', 'Jira', 'A/B Testing', 'Analytics']",8,274385.7716804761
site_reliability_engineer,4.5,master,toronto,consulting,enterprise,"['Kubernetes', 'CI/CD', 'Prometheus', 'AWS', 'Linux']",5,232148.3847053945
backend_engineer,8.1,bachelor,new_york,media,mid,"['Python', 'REST APIs', 'PostgreSQL', 'Redis', 'Docker', 'Java', 'MongoDB']",7,232748.44119813372
devops_engineer,1.9,bachelor,singapore,manufacturing,enterprise,"['Ansible', 'CI/CD', 'Kubernetes']",3,155014.36878260155
product_manager,10.3,master,toronto,energy,small,"['Stakeholder Management', 'Agile', 'Analytics', 'A/B Testing', 'SQL', 'Figma', 'Product Management', 'Jira']",8,212762.72211433155
data_engineer,5.8,master,seattle,media,enterprise,"['Spark', 'PostgreSQL', 'AWS', 'ETL', 'Python']",5,257422.4058349231
ml_engineer,1.7,associate,new_york,finance,large,"['Machine Learning', 'TensorFlow', 'PyTorch']",3,260796.3938455141
data_engineer,5.8,associate,toronto,retail,mid,"['Python', 'Airflow', 'dbt', 'Snowflake', 'Spark']",5,194675.20313238417
backend_engineer,6.3,associate,remote,manufacturing,startup,"['Go', 'Docker', 'Celery', 'Java', 'PostgreSQL', 'Python']",6,147870.57152559588
ml_engineer,1.9,associate,san_francisco,manufacturing,large,"['Deep Learning', 'Kubernetes', 'TensorFlow']",3,218480.5225807613
data_engineer,1.5,master,toronto,retail,mid,"['PostgreSQL', 'Airflow', 'SQL']",3,129052.34207314969
frontend_engineer,2.0,bachelor,berlin,manufacturing,large,"['Jest', 'Vue.js', 'Tailwind CSS', 'Redux']",4,131601.28516415428
data_engineer,7.4,master,san_francisco,education,mid,"['Python', 'Spark', 'Snowflake', 'PostgreSQL', 'dbt', 'ETL']",6,222821.76942374252
ml_engineer,5.7,master,remote,healthcare,mid,"['Docker', 'RAG', 'PyTorch', 'Python', 'LLM']",5,250353.834750935
data_engineer,9.5,master,remote,manufacturing,large,"['dbt', 'Spark', 'Airflow', 'AWS', 'ETL', 'PostgreSQL', 'Kafka']",7,231574.85511336496
frontend_engineer,6.2,bachelor,new_york,education,mid,"['Jest', 'React', 'Next.js', 'Tailwind CSS', 'JavaScript', 'Redux']",6,154055.7301042504
ml_engineer,1.3,master,remote,manufacturing,mid,"['RAG', 'MLflow', 'Machine Learning']",3,175399.7572704377
data_engineer,3.1,phd,toronto,consulting,small,"['Python', 'Kafka', 'Airflow', 'dbt']",4,220401.53587763343
backend_engineer,2.3,master,new_york,energy,startup,"['Go', 'Kafka', 'Java', 'Celery']",4,183979.94987635312
devops_engineer,4.1,associate,london,media,mid,"['Linux', 'Helm', 'AWS', 'CI/CD', 'Grafana']",5,193223.26536909788
devops_engineer,2.6,bachelor,bengaluru,education,mid,"['Linux', 'Kubernetes', 'Helm', 'Docker']",4,60131.62637631576
fullstack_engineer,3.8,bachelor,bengaluru,energy,mid,"['TypeScript', 'GraphQL', 'Docker', 'JavaScript']",4,94548.00025989502
devops_engineer,9.6,bachelor,london,technology,mid,"['Ansible', 'Helm', 'Prometheus', 'Kubernetes', 'Grafana', 'AWS', 'Docker']",7,261098.3197800004
data_engineer,5.4,associate,london,energy,small,"['AWS', 'PostgreSQL', 'ETL', 'Snowflake', 'Airflow']",5,220324.79129141866
data_scientist,2.5,bachelor,seattle,finance,large,"['PyTorch', 'Python', 'scikit-learn', 'SQL']",4,255839.17824144862
site_reliability_engineer,0.8,associate,new_york,healthcare,large,"['AWS', 'Linux', 'Terraform']",3,197916.82634174635
data_engineer,0.2,bachelor,bengaluru,education,mid,"['SQL', 'Snowflake', 'dbt']",3,65998.81902479677
frontend_engineer,6.2,bachelor,seattle,finance,large,"['React', 'TypeScript', 'JavaScript', 'Vue.js', 'GraphQL', 'Jest']",6,265198.9358096267
backend_engineer,3.0,bachelor,london,media,small,"['REST APIs', 'MongoDB', 'PostgreSQL', 'Celery']",4,181270.9711318859
devops_engineer,4.0,master,seattle,retail,large,"['Ansible', 'Terraform', 'Docker', 'Linux', 'Helm']",5,199286.84269772214
devops_engineer,3.0,master,remote,healthcare,small,"['Prometheus', 'CI/CD', 'Terraform', 'Ansible']",4,144291.53732969673
frontend_engineer,2.8,master,austin,technology,startup,"['Jest', 'Vue.js', 'GraphQL', 'Redux']",4,129009.2305294428
fullstack_engineer,3.7,master,singapore,energy,mid,"['FastAPI', 'Next.js', 'PostgreSQL', 'GraphQL']",4,150363.9141233476
data_scientist,3.0,none,seattle,retail,large,"['TensorFlow', 'Machine Learning', 'NLP', 'Python']",4,196201.29396759172
fullstack_engineer,2.5,master,toronto,manufacturing,enterprise,"['React', 'JavaScript', 'Next.js', 'GraphQL']",4,133952.39461575518
fullstack_engineer,3.2,bachelor,san_francisco,healthcare,mid,"['JavaScript', 'Next.js', 'FastAPI', 'PostgreSQL']",4,196152.9663935484
data_scientist,4.2,bachelor,seattle,healthcare,mid,"['scikit-learn', 'SQL', 'TensorFlow', 'PyTorch', 'NLP']",5,231196.97629612402
data_scientist,0.8,phd,san_francisco,manufacturing,mid,"['Pandas', 'Machine Learning', 'NLP']",3,207186.0760551339
backend_engineer,9.0,associate,remote,technology,enterprise,"['MongoDB', 'Redis', 'PostgreSQL', 'Java', 'Python', 'Go', 'Kafka']",7,213540.98985083643
fullstack_engineer,3.6,master,seattle,finance,enterprise,"['Docker', 'JavaScript', 'React', 'Next.js']",4,232919.90919237965
devops_engineer,3.7,bachelor,remote,retail,startup,"['Helm', 'Docker', 'Kubernetes', 'Ansible']",4,116579.54595790517
backend_engineer,9.6,bachelor,bengaluru,technology,small,"['Python', 'Celery', 'Docker', 'MongoDB', 'Redis', 'PostgreSQL', 'Kafka']",7,145793.0126365149
site_reliability_engineer,3.6,master,seattle,education,enterprise,"['CI/CD', 'Go', 'Prometheus', 'Docker']",4,173739.1374905531
devops_engineer,12.6,phd,seattle,technology,large,"['Grafana', 'Ansible', 'Kubernetes', 'AWS', 'Docker', 'CI/CD', 'Linux', 'Prometheus', 'Terraform']",9,435262.8389577542
ml_engineer,6.6,phd,remote,retail,mid,"['TensorFlow', 'Kubernetes', 'PyTorch', 'Deep Learning', 'LLM', 'MLflow']",6,229109.34237635747
site_reliability_engineer,9.4,master,london,consulting,large,"['Go', 'AWS', 'Prometheus', 'Grafana', 'CI/CD', 'Kubernetes', 'Linux']",7,356055.34782309487
ml_engineer,1.2,associate,berlin,healthcare,enterprise,"['MLflow', 'Python', 'LLM']",3,210183.50256939032
product_manager,4.8,master,toronto,retail,enterprise,"['Analytics', 'Figma', 'A/B Testing', 'Stakeholder Management', 'Agile']",5,179110.27671861305
product_manager,1.3,master,toronto,energy,small,"['Stakeholder Management', 'SQL', 'Figma']",3,153316.95059922436
data_engineer,13.8,associate,london,manufacturing,large,"['PostgreSQL', 'ETL', 'Airflow', 'SQL', 'Kafka', 'AWS', 'dbt', 'Snowflake', 'Python']",9,347426.5602989158
ml_engineer,9.6,bachelor,new_york,energy,mid,"['Machine Learning', 'PyTorch', 'TensorFlow', 'MLflow', 'Python', 'Deep Learning', 'LLM']",7,355016.12221711373
backend_engineer,7.7,bachelor,remote,healthcare,large,"['Java', 'Redis', 'Python', 'Go', 'Docker', 'REST APIs']",6,181752.2627752331
backend_engineer,2.5,master,berlin,energy,small,"['Java', 'Redis', 'Go', 'PostgreSQL']",4,181388.5685333136
ml_engineer,2.4,associate,berlin,healthcare,large,"['MLflow', 'Deep Learning', 'Docker', 'LLM']",4,201825.55491812003
product_manager,9.0,bachelor,bengaluru,technology,small,"['Agile', 'Jira', 'SQL', 'A/B Testing', 'Analytics', 'Stakeholder Management', 'Figma']",7,132415.69113403215
software_engineer,6.8,master,seattle,consulting,small,"['Next.js', 'React', 'Docker', 'Python', 'Node.js', 'Redis']",6,244168.60996808409
ml_engineer,6.2,bachelor,austin,media,mid,"['PyTorch', 'RAG', 'Python', 'Kubernetes', 'Deep Learning', 'Machine Learning']",6,243443.93477547052
site_reliability_engineer,3.6,master,bengaluru,energy,large,"['AWS', 'Docker', 'Kubernetes', 'CI/CD']",4,129180.82603374007
data_engineer,8.8,associate,toronto,retail,enterprise,"['ETL', 'SQL', 'Airflow', 'PostgreSQL', 'Spark', 'Python', 'Kafka']",7,186489.87991355226
backend_engineer,7.3,bachelor,singapore,consulting,enterprise,"['Python', 'Kafka', 'PostgreSQL', 'Celery', 'Java', 'MongoDB']",6,238306.3364648871
fullstack_engineer,1.5,master,austin,manufacturing,enterprise,"['FastAPI', 'PostgreSQL', 'JavaScript']",3,141437.13486858792
frontend_engineer,4.2,none,bengaluru,media,startup,"['TypeScript', 'GraphQL', 'Vue.js', 'React', 'JavaScript']",5,73421.29127087317
frontend_engineer,0.5,master,new_york,healthcare,enterprise,"['GraphQL', 'Redux', 'Vue.js']",3,164522.00945651255
frontend_engineer,1.7,none,berlin,media,small,"['Tailwind CSS', 'Vue.js', 'React']",3,118470.23582596546
product_manager,2.7,bachelor,remote,manufacturing,mid,"['Product Management', 'A/B Testing', 'Analytics', 'Jira']",4,129757.65457113813
backend_engineer,4.0,associate,singapore,technology,large,"['Celery', 'PostgreSQL', 'Java', 'Go', 'Docker']",5,194503.63352147263
ml_engineer,11.8,master,london,consulting,mid,"['MLflow', 'Python', 'Deep Learning', 'TensorFlow', 'Kubernetes', 'PyTorch', 'Machine Learning', 'Docker']",8,399828.65310204145
fullstack_engineer,7.9,none,bengaluru,manufacturing,small,"['React', 'JavaScript', 'FastAPI', 'PostgreSQL', 'Docker', 'Node.js']",6,102315.45247123542
data_scientist,4.2,none,remote,consulting,mid,"['NLP', 'SQL', 'Pandas', 'SHAP', 'Machine Learning']",5,189733.88257589602
fullstack_engineer,4.0,associate,new_york,manufacturing,enterprise,"['JavaScript', 'GraphQL', 'TypeScript', 'React', 'Node.js']",5,201413.99513439048
fullstack_engineer,3.1,associate,berlin,retail,mid,"['GraphQL', 'TypeScript', 'React', 'Node.js']",4,149110.01510435482
data_scientist,6.8,master,london,education,large,"['Machine Learning', 'SQL', 'NLP', 'scikit-learn', 'Pandas', 'NumPy']",6,196014.2455363515
frontend_engineer,11.3,master,san_francisco,energy,mid,"['Tailwind CSS', 'Redux', 'Vue.js', 'Next.js', 'React', 'GraphQL', 'Jest', 'TypeScript']",8,297486.9931969328
site_reliability_engineer,2.4,none,seattle,finance,enterprise,"['Docker', 'Kubernetes', 'CI/CD', 'Grafana']",4,258657.37378504913
data_engineer,17.0,bachelor,bengaluru,education,startup,"['ETL', 'SQL', 'AWS', 'PostgreSQL', 'Python', 'Kafka', 'Snowflake', 'Spark', 'Airflow', 'dbt', 'RAG']",11,209815.35930821626
devops_engineer,10.5,bachelor,new_york,media,small,"['Linux', 'Ansible', 'CI/CD', 'Prometheus', 'AWS', 'Helm', 'Grafana', 'Terraform']",8,251877.8617502603
fullstack_engineer,8.3,master,san_francisco,education,large,"['JavaScript', 'TypeScript', 'Next.js', 'FastAPI', 'GraphQL', 'PostgreSQL', 'Node.js']",7,210059.9037700072
data_engineer,6.7,none,berlin,technology,large,"['Python', 'Airflow', 'PostgreSQL', 'Spark', 'Snowflake', 'AWS']",6,234667.63173017144
data_scientist,6.1,bachelor,seattle,energy,mid,"['PyTorch', 'NumPy', 'SQL', 'Pandas', 'SHAP', 'scikit-learn']",6,220071.69566610488
ml_engineer,5.9,associate,berlin,consulting,mid,"['MLflow', 'TensorFlow', 'Machine Learning', 'Deep Learning', 'LLM']",5,304895.6245239605
backend_engineer,11.4,associate,berlin,technology,large,"['Redis', 'Go', 'Kafka', 'PostgreSQL', 'Java', 'Celery', 'Docker', 'REST APIs']",8,354618.2241744362
product_manager,9.2,phd,new_york,manufacturing,small,"['Analytics', 'SQL', 'A/B Testing', 'Jira', 'Stakeholder Management', 'Figma', 'Agile']",7,265334.11651551246
ml_engineer,1.6,bachelor,seattle,technology,startup,"['TensorFlow', 'Deep Learning', 'RAG']",3,197750.86386999808
frontend_engineer,5.8,bachelor,seattle,healthcare,mid,"['Tailwind CSS', 'Redux', 'TypeScript', 'Jest', 'Vue.js']",5,192540.72499343316
data_scientist,6.0,master,remote,finance,large,"['Machine Learning', 'NLP', 'scikit-learn', 'NumPy', 'PyTorch', 'SHAP']",6,244126.61267328044
ml_engineer,8.7,bachelor,seattle,technology,small,"['Machine Learning', 'LLM', 'PyTorch', 'MLflow', 'RAG', 'Deep Learning', 'Kubernetes']",7,328359.47176065453
product_manager,11.5,bachelor,toronto,consulting,mid,"['SQL', 'Analytics', 'Stakeholder Management', 'Jira', 'Agile', 'Figma', 'A/B Testing', 'Product Management']",8,267300.6227957358
software_engineer,5.4,bachelor,seattle,healthcare,enterprise,"['Node.js', 'Next.js', 'Redis', 'React', 'Python']",5,239416.65319529615
devops_engineer,4.5,bachelor,remote,media,small,"['Ansible', 'CI/CD', 'Docker', 'AWS', 'Helm']",5,138168.63157864797
site_reliability_engineer,2.0,master,san_francisco,energy,mid,"['Docker', 'Grafana', 'Terraform', 'AWS']",4,275780.367076373
site_reliability_engineer,1.4,bachelor,london,finance,enterprise,"['Linux', 'Terraform', 'CI/CD']",3,258130.66914227052
fullstack_engineer,7.1,associate,london,finance,mid,"['Next.js', 'PostgreSQL', 'React', 'GraphQL', 'JavaScript', 'TypeScript']",6,251925.6457441324
